# FEAT_ID     Score                   Feature Expression
0             0.776877430471832442    ((av_PE / av_E_b_C_subsurf) + (1.0 / av_EA))
1             0.776946266067530922    ((av_IP^3) / (av_mu_C_critical_surf * av_EA))
2             0.777318436353516162    ((ln(1.0*av_EA-8.438359e-01)) - (av_BE_H_subsurf / av_EA))
3             0.777890783492599325    (exp(1.620067e+00*(av_BE_H_subsurf * (av_EA+1.565016e-01))))
4             0.778271267205330242    ((1.0 / av_PE) - (av_W_change_H / av_EA))
5             0.778625857730632642    ((av_EA / av_BE_H_subsurf) * (av_E_b_C_subsurf - av_EA))
6             0.779608816229692136    ((|av_d_band_center_surf - av_BE_H_surf|) / (av_EA^6))
7             0.779654314291890249    ((av_mu_C_critical_subsurf * av_EA) / (av_IP^2))
8             0.780645776254348944    ((av_IP / av_EA) + (av_d_band_center_surf / av_BE_H_subsurf))
9             0.781721926521954158    ((av_mu_C_critical_surf * av_EA) / (av_IP^3))
10            0.781762983704617165    ((av_BE_H_subsurf - av_EA) / (av_mu_C_critical_subsurf * av_EA))
11            0.781813955797234339    ((av_bulk_int_dist / av_E_b_C_subsurf) / (|av_d_band_center_surf - av_EA|))
12            0.781950319776218872    ((av_EA / av_PE) * (|av_BE_H_subsurf - av_W_change_H|))
13            0.782776838712624268    (|(av_PE / av_mu_C_critical_subsurf) - (1.0 / av_EA)|)
14            0.782912444898855253    ((av_d_band_center_surf / av_E_def_subsurf) / (|av_E_b_C_subsurf - av_IP|))
15            0.785546791674666234    ((av_d_band_center_surf / total_metal_loading) / (av_EA^3))
16            0.786099151184369682    (exp(6.475802e-01*(av_mu_C_critical_subsurf * (av_EA-2.084248e-01))))
17            0.786163462509089195    (exp(8.901282e-01*(av_mu_C_critical_surf * (av_EA-2.863237e-01))))
18            0.787748951016781107    ((av_BE_H_subsurf - av_EA) / (av_E_b_C_subsurf * av_EA))
19            0.787817530978885405    (exp(3.854226e+00*(av_BE_H_surf * (av_EA-3.016301e-01))))
20            0.788793474531081729    ((av_EA / av_E_def_subsurf) / (av_bulk_int_dist^6))
21            0.790731770614824137    ((av_d_band_center_surf / total_metal_loading) / (av_EA^2))
